DATE,IS_MENTAL_HEALTH,IS_SUBSTANCE_ABUSE,IS_PROBLEM_GAMBLING,IS_OTHER,connex_IS_MENTAL_HEALTH_Concurrent Disorder Clients,connex_IS_SUBSTANCE_ABUSE_Concurrent Disorder Clients,connex_IS_PROBLEM_GAMBLING_Concurrent Disorder Clients,connex_IS_OTHER_Concurrent Disorder Clients,connex_IS_MENTAL_HEALTH_Concurrent Disorders,connex_IS_SUBSTANCE_ABUSE_Concurrent Disorders,connex_IS_PROBLEM_GAMBLING_Concurrent Disorders,connex_IS_OTHER_Concurrent Disorders,connex_IS_MENTAL_HEALTH_Families,connex_IS_SUBSTANCE_ABUSE_Families,connex_IS_PROBLEM_GAMBLING_Families,connex_IS_OTHER_Families,connex_IS_MENTAL_HEALTH_Clients with Legal Issues,connex_IS_SUBSTANCE_ABUSE_Clients with Legal Issues,connex_IS_PROBLEM_GAMBLING_Clients with Legal Issues,connex_IS_OTHER_Clients with Legal Issues,connex_IS_MENTAL_HEALTH_LGBTQ+,connex_IS_SUBSTANCE_ABUSE_LGBTQ+,connex_IS_PROBLEM_GAMBLING_LGBTQ+,connex_IS_OTHER_LGBTQ+,connex_IS_MENTAL_HEALTH_Homeless Clients,connex_IS_SUBSTANCE_ABUSE_Homeless Clients,connex_IS_PROBLEM_GAMBLING_Homeless Clients,connex_IS_OTHER_Homeless Clients,connex_IS_MENTAL_HEALTH_Opioid Replacement Clients,connex_IS_SUBSTANCE_ABUSE_Opioid Replacement Clients,connex_IS_PROBLEM_GAMBLING_Opioid Replacement Clients,connex_IS_OTHER_Opioid Replacement Clients,connex_IS_MENTAL_HEALTH_Gender Diverse,connex_IS_SUBSTANCE_ABUSE_Gender Diverse,connex_IS_PROBLEM_GAMBLING_Gender Diverse,connex_IS_OTHER_Gender Diverse,connex_IS_MENTAL_HEALTH_Homelessness,connex_IS_SUBSTANCE_ABUSE_Homelessness,connex_IS_PROBLEM_GAMBLING_Homelessness,connex_IS_OTHER_Homelessness,connex_IS_MENTAL_HEALTH_Caregivers,connex_IS_SUBSTANCE_ABUSE_Caregivers,connex_IS_PROBLEM_GAMBLING_Caregivers,connex_IS_OTHER_Caregivers,connex_IS_MENTAL_HEALTH_Depressive Disorders,connex_IS_SUBSTANCE_ABUSE_Depressive Disorders,connex_IS_PROBLEM_GAMBLING_Depressive Disorders,connex_IS_OTHER_Depressive Disorders,connex_IS_MENTAL_HEALTH_Anxiety Disorder,connex_IS_SUBSTANCE_ABUSE_Anxiety Disorder,connex_IS_PROBLEM_GAMBLING_Anxiety Disorder,connex_IS_OTHER_Anxiety Disorder,connex_IS_MENTAL_HEALTH_Trauma- and Stressor-Related Disorders,connex_IS_SUBSTANCE_ABUSE_Trauma- and Stressor-Related Disorders,connex_IS_PROBLEM_GAMBLING_Trauma- and Stressor-Related Disorders,connex_IS_OTHER_Trauma- and Stressor-Related Disorders,connex_IS_MENTAL_HEALTH_Schizophrenia Spectrum and Other Psychotic Disorders,connex_IS_SUBSTANCE_ABUSE_Schizophrenia Spectrum and Other Psychotic Disorders,connex_IS_PROBLEM_GAMBLING_Schizophrenia Spectrum and Other Psychotic Disorders,connex_IS_OTHER_Schizophrenia Spectrum and Other Psychotic Disorders,connex_IS_MENTAL_HEALTH_Bipolar and Related Disorders (BP),connex_IS_SUBSTANCE_ABUSE_Bipolar and Related Disorders (BP),connex_IS_PROBLEM_GAMBLING_Bipolar and Related Disorders (BP),connex_IS_OTHER_Bipolar and Related Disorders (BP),connex_IS_MENTAL_HEALTH_Neurodevelopmental Disorders,connex_IS_SUBSTANCE_ABUSE_Neurodevelopmental Disorders,connex_IS_PROBLEM_GAMBLING_Neurodevelopmental Disorders,connex_IS_OTHER_Neurodevelopmental Disorders,connex_IS_MENTAL_HEALTH_Personality Disorders,connex_IS_SUBSTANCE_ABUSE_Personality Disorders,connex_IS_PROBLEM_GAMBLING_Personality Disorders,connex_IS_OTHER_Personality Disorders,connex_IS_MENTAL_HEALTH_Obsessive-Compulsive and Related Disorders,connex_IS_SUBSTANCE_ABUSE_Obsessive-Compulsive and Related Disorders,connex_IS_PROBLEM_GAMBLING_Obsessive-Compulsive and Related Disorders,connex_IS_OTHER_Obsessive-Compulsive and Related Disorders,connex_IS_MENTAL_HEALTH_Feeding and Eating Disorders,connex_IS_SUBSTANCE_ABUSE_Feeding and Eating Disorders,connex_IS_PROBLEM_GAMBLING_Feeding and Eating Disorders,connex_IS_OTHER_Feeding and Eating Disorders,connex_IS_MENTAL_HEALTH_Neurocognitive Disorders (Dementia),connex_IS_SUBSTANCE_ABUSE_Neurocognitive Disorders (Dementia),connex_IS_PROBLEM_GAMBLING_Neurocognitive Disorders (Dementia),connex_IS_OTHER_Neurocognitive Disorders (Dementia),connex_IS_MENTAL_HEALTH_Indigenous Peoples,connex_IS_SUBSTANCE_ABUSE_Indigenous Peoples,connex_IS_PROBLEM_GAMBLING_Indigenous Peoples,connex_IS_OTHER_Indigenous Peoples,connex_IS_MENTAL_HEALTH_Indian,connex_IS_SUBSTANCE_ABUSE_Indian,connex_IS_PROBLEM_GAMBLING_Indian,connex_IS_OTHER_Indian,connex_IS_MENTAL_HEALTH_African,connex_IS_SUBSTANCE_ABUSE_African,connex_IS_PROBLEM_GAMBLING_African,connex_IS_OTHER_African,connex_IS_MENTAL_HEALTH_Chinese,connex_IS_SUBSTANCE_ABUSE_Chinese,connex_IS_PROBLEM_GAMBLING_Chinese,connex_IS_OTHER_Chinese,connex_IS_MENTAL_HEALTH_South Asian,connex_IS_SUBSTANCE_ABUSE_South Asian,connex_IS_PROBLEM_GAMBLING_South Asian,connex_IS_OTHER_South Asian,connex_IS_MENTAL_HEALTH_Asian,connex_IS_SUBSTANCE_ABUSE_Asian,connex_IS_PROBLEM_GAMBLING_Asian,connex_IS_OTHER_Asian,connex_IS_MENTAL_HEALTH_Arabic,connex_IS_SUBSTANCE_ABUSE_Arabic,connex_IS_PROBLEM_GAMBLING_Arabic,connex_IS_OTHER_Arabic,connex_IS_MENTAL_HEALTH_Spanish,connex_IS_SUBSTANCE_ABUSE_Spanish,connex_IS_PROBLEM_GAMBLING_Spanish,connex_IS_OTHER_Spanish,connex_IS_MENTAL_HEALTH_Italian,connex_IS_SUBSTANCE_ABUSE_Italian,connex_IS_PROBLEM_GAMBLING_Italian,connex_IS_OTHER_Italian,connex_IS_MENTAL_HEALTH_Caribbean,connex_IS_SUBSTANCE_ABUSE_Caribbean,connex_IS_PROBLEM_GAMBLING_Caribbean,connex_IS_OTHER_Caribbean
2022-11-05,89,49,34,4,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,8,0,23.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06,132,65,23,2,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,6,0,0,27.0,8.0,0.0,0.0,9.0,6.0,0.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-11-07,401,220,23,2,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0,0,0,67.0,2.0,0.0,0.0,95.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,9.0,7.0,1.0,0.0,19.0,16.0,0.0,0.0,20.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2022-11-08,714,427,51,1,0.0,0.0,0.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,148,66,0,0,169.0,80.0,0.0,0.0,198.0,94.0,24.0,0.0,8.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09,429,299,35,3,0.0,0.0,0.0,0.0,28.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,102,35,0,0,104.0,29.0,0.0,0.0,62.0,4.0,0.0,0.0,5.0,3.0,1.0,0.0,10.0,9.0,0.0,0.0,19.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10,393,243,13,0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,41,0,0,89.0,32.0,0.0,0.0,101.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11,353,205,28,1,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,108,32,0,0,59.0,28.0,0.0,0.0,109.0,32.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12,180,99,9,4,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,14,0,0,48.0,12.0,0.0,0.0,15.0,15.0,0.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13,100,55,15,5,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4,1,0,22.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-14,225,170,13,1,0.0,0.0,0.0,0.0,21.0,21.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60,18,0,0,49.0,18.0,0.0,0.0,11.0,4.0,0.0,0.0,7.0,3.0,1.0,0.0,5.0,2.0,0.0,0.0,18.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-15,293,234,8,2,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38,20,0,0,69.0,16.0,0.0,0.0,62.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-16,503,330,72,0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,141,28,0,0,163.0,52.0,0.0,0.0,48.0,0.0,7.0,0.0,16.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0
2022-11-17,378,245,72,2,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,2.0,0.0,4.0,0.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,18,14,0,78.0,20.0,14.0,0.0,67.0,5.0,14.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-18,312,184,53,1,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,8,0,0,43.0,16.0,0.0,0.0,9.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-19,143,82,11,2,0.0,0.0,0.0,0.0,29.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18,7,0,0,35.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,6.0,5.0,2.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-11-20,294,201,10,8,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,93,58,0,0,50.0,15.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,46.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,45.0,45.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-21,255,180,20,1,0.0,0.0,0.0,0.0,19.0,19.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48,1,0,0,46.0,5.0,0.0,0.0,20.0,13.0,0.0,0.0,7.0,1.0,1.0,0.0,8.0,5.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-22,219,140,24,1,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2,0,0,64.0,6.0,0.0,0.0,21.0,7.0,0.0,0.0,12.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,8.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23,393,186,35,0,0.0,0.0,0.0,0.0,72.0,72.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,102,14,0,0,86.0,10.0,1.0,0.0,20.0,2.0,0.0,0.0,34.0,1.0,1.0,0.0,19.0,2.0,0.0,0.0,9.0,6.0,0.0,0.0,31.0,20.0,0.0,0.0,11.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24,219,143,32,1,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39,4,0,0,41.0,8.0,0.0,0.0,25.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25,230,154,24,1,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,58,5,5,0,66.0,18.0,0.0,0.0,30.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
